Run,4478
Run,1
Run,1
Run,1
Run,0
Run,0
Run,0
Run,0
Run,0
Run,0
Run,0
Run,0
Run,0
Run,10
Run,10
Run,10
Run,10
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,3
Run,4
Run,4
Run,10000
